Transaction_ID,Transaction_Date,Customer_ID,Product_ID,Store_ID,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Cost_Amount,Profit
TXN041274,2025-04-19,C01227,P0014,ST014,5,1251.41,197.76,6059.29,4341.3,1717.99
TXN020638,2024-09-20,C00574,P0006,ST003,3,7248.56,264.37,21481.31,16024.47,5456.84
TXN035494,2024-12-17,C00855,P0049,ST014,2,5964.46,1217.22,10711.7,8682.18,2029.52
TXN035950,2024-05-19,C01134,P0054,ST004,2,12791.57,970.27,24612.87,20648.66,3964.21
TXN005147,2025-04-23,C00339,P0012,ST001,4,1717.33,330.67,6538.65,5194.52,1344.13
TXN024042,2025-12-23,C01609,P0052,ST018,1,12386.02,1384.21,11001.81,9421.28,1580.53
TXN034034,2024-07-07,C00954,P0045,ST013,1,2254.91,154.82,2100.09,1475.71,624.38
TXN032933,2025-01-23,C00999,P0021,ST019,2,26620.84,3339.69,49901.99,34480.2,15421.79
TXN007479,2025-11-04,C01013,P0021,ST016,2,26620.84,4941.35,48300.33,34480.2,13820.13
TXN034629,2025-06-14,C01884,P0047,ST020,5,6117.14,1240.49,29345.21,26214.85,3130.36
TXN018047,2024-09-21,C00592,P0019,ST019,1,62124.05,4359.4,57764.65,41708.6,16056.05
TXN035001,2024-10-05,C02414,P0021,ST008,3,26620.84,1379.63,78482.89,51720.3,26762.59
TXN008485,2025-09-19,C00741,P0052,ST002,4,12386.02,373.42,49170.66,37685.12,11485.54
TXN023775,2025-02-11,C02412,P0006,ST010,5,7248.56,1122.34,35120.46,26707.45,8413.01
TXN002428,2025-11-06,C00671,P0016,ST010,1,11350.5,929.03,10421.47,8501.92,1919.55
TXN032688,2025-07-13,C01886,P0039,ST011,1,10846.14,237.65,10608.49,8947.64,1660.85
TXN038827,2025-12-02,C00438,P0054,ST013,2,12791.57,2828.52,22754.62,20648.66,2105.96
TXN032678,2024-07-02,C02201,P0039,ST014,1,10846.14,490.17,10355.97,8947.64,1408.33
TXN013768,2024-11-23,C01239,P0030,ST007,1,9669.0,173.11,9495.89,6344.98,3150.91
TXN024895,2024-12-19,C02469,P0015,ST010,2,3796.67,448.68,7144.66,6193.16,951.5
TXN026666,2024-07-29,C02361,P0057,ST003,2,14644.78,651.42,28638.14,23215.28,5422.86
TXN037618,2024-10-31,C01795,P0041,ST014,1,7676.63,603.82,7072.81,6139.1,933.71
TXN037956,2024-09-14,C00649,P0014,ST005,3,1251.41,151.51,3602.72,2604.78,997.94
TXN030322,2024-06-22,C00599,P0008,ST006,1,337.09,7.86,329.23,235.21,94.02
TXN014093,2024-04-09,C02026,P0040,ST016,1,10656.5,721.55,9934.95,8653.7,1281.25
TXN033902,2025-08-08,C02038,P0036,ST012,2,7304.72,360.4,14249.04,10684.98,3564.06
TXN030442,2025-05-01,C01517,P0043,ST016,4,4932.72,1545.2,18185.68,16410.56,1775.12
TXN028600,2024-07-04,C00206,P0037,ST003,1,9095.17,40.3,9054.87,6417.95,2636.92
TXN023820,2025-05-30,C01204,P0022,ST012,2,18644.62,1764.38,35524.86,26101.28,9423.58
TXN033273,2024-01-03,C01457,P0031,ST011,2,4865.54,130.47,9600.61,7746.16,1854.45
TXN039882,2024-05-27,C01174,P0024,ST005,4,60242.71,11772.77,229198.07,174405.24,54792.83
TXN010079,2024-10-05,C02406,P0009,ST005,1,16251.98,431.2,15820.78,10879.23,4941.55
TXN015859,2024-06-15,C00899,P0020,ST018,1,32634.76,2418.88,30215.88,21816.72,8399.16
TXN018482,2025-09-17,C01317,P0018,ST017,1,40236.83,3100.7,37136.13,29450.88,7685.25
TXN043556,2024-07-24,C01186,P0046,ST003,1,9815.94,465.68,9350.26,6615.24,2735.02
TXN036521,2025-09-26,C00708,P0023,ST020,1,40186.29,3668.39,36517.9,29885.65,6632.25
TXN000232,2025-11-03,C00534,P0003,ST999,1,2239.92,9.21,2230.71,1671.44,559.27
TXN002685,2025-10-12,C00139,P0004,ST008,4,8916.96,1307.91,34359.93,25611.72,8748.21
TXN024016,2024-05-17,C00898,P0057,ST015,2,14644.78,1073.4,28216.16,23215.28,5000.88
TXN043608,2025-06-30,C01186,P0044,ST014,1,12245.02,736.63,11508.39,8933.59,2574.8
TXN030061,2025-03-17,C00343,P0032,ST011,1,4729.29,91.19,4638.1,3704.97,933.13
TXN025533,2025-08-25,C00919,P0031,ST020,5,4865.54,433.76,23893.94,19365.4,4528.54
TXN006701,2024-09-21,C01874,P0046,ST017,5,9815.94,1867.32,47212.38,33076.2,14136.18
TXN002244,2024-04-25,C01334,P0027,ST007,1,3958.75,219.8,3738.95,3362.9,376.05
TXN002146,2024-06-11,C00510,P0055,ST003,1,6346.64,176.58,6170.06,4293.45,1876.61
TXN013903,2024-07-29,C00416,P0028,ST006,2,2365.59,228.48,4502.7,3141.32,1361.38
TXN016803,2024-12-20,C01797,P0013,ST011,1,12169.5,2321.64,9847.86,10386.47,-538.61
TXN032295,2025-05-02,C00049,P0039,ST018,1,10846.14,437.42,10408.72,8947.64,1461.08
TXN007014,2024-01-26,C01960,P0044,ST002,1,12245.02,1076.15,11168.87,8933.59,2235.28
TXN003814,2024-05-20,C01217,P0040,ST009,5,10656.5,4558.27,48724.23,43268.5,5455.73
TXN021146,2024-10-14,C00345,P0038,ST001,1,2067.97,48.3,2019.67,1377.5,642.17
TXN043648,2025-05-13,C00925,P0003,ST004,1,2239.92,103.04,2136.88,1671.44,465.44
TXN006544,2024-09-06,C00620,P0006,ST020,1,7248.56,338.73,6909.83,5341.49,1568.34
TXN024010,2025-12-02,C01446,P0043,ST002,5,4932.72,2821.73,21841.87,20513.2,1328.67
TXN036079,2025-12-18,C02330,P0032,ST010,2,4729.29,1450.39,8008.19,7409.94,598.25
TXN001444,2024-03-08,C00849,P0043,ST006,2,4932.72,640.1,9225.34,8205.28,1020.06
TXN003296,2024-11-26,C00243,P0039,ST008,1,10846.14,158.96,10687.18,8947.64,1739.54
TXN043398,2025-05-28,C00498,P0010,ST001,1,4637.32,152.75,4484.57,3449.96,1034.61
TXN000674,2024-06-21,C01627,P0044,ST015,1,12245.02,387.86,11857.16,8933.59,2923.57
TXN023344,2025-06-09,C02021,P0032,ST019,2,4729.29,394.37,9064.21,7409.94,1654.27
TXN032848,2025-05-29,C00590,P0054,ST003,4,12791.57,995.84,50170.44,41297.32,8873.12
TXN005183,2024-07-27,C00231,P0040,ST016,1,10656.5,482.61,10173.89,8653.7,1520.19
TXN015982,2025-01-07,C00499,P0033,ST013,2,364.15,15.01,713.29,520.78,192.51
TXN006049,2024-09-14,C01984,P0016,ST003,1,11350.5,1352.67,9997.83,8501.92,1495.91
TXN029828,2025-11-13,C01735,P0057,ST007,1,14644.78,536.82,14107.96,11607.64,2500.32
TXN021207,2025-08-20,C02137,P0025,ST015,1,16753.03,239.83,16513.2,14318.13,2195.07
TXN028586,2024-11-24,C01547,P0001,ST002,2,12736.73,822.01,24651.45,20010.48,4640.97
TXN032990,2025-09-13,C02262,P0013,ST011,1,12169.5,465.98,11703.52,10386.47,1317.05
TXN022150,2024-11-04,C02264,P0030,ST004,1,9669.0,131.44,9537.56,6344.98,3192.58
TXN022730,2024-12-24,C00404,P0052,ST010,1,12386.02,846.4,11539.62,9421.28,2118.34
TXN019688,2024-07-26,C01560,P0023,ST013,4,40186.29,20131.92,140613.24,119542.6,21070.64
TXN007314,2024-12-18,C02231,P0004,ST019,3,8916.96,3351.73,23399.15,19208.79,4190.36
TXN004209,2024-08-25,C01272,P0032,ST017,3,4729.29,473.52,13714.35,11114.91,2599.44
TXN035422,2025-07-31,C02252,P0022,ST001,1,18644.62,731.47,17913.15,13050.64,4862.51
TXN036906,2024-01-19,C01669,P0018,ST004,5,40236.83,16562.61,184621.54,147254.4,37367.14
TXN035383,2024-04-24,C00945,P0022,ST012,4,18644.62,8165.83,66412.65,52202.56,14210.09
TXN040748,2024-12-15,C00373,P0002,ST014,3,1566.21,480.23,4218.4,3494.97,723.43
TXN025699,2025-09-26,C00152,P0037,ST004,1,9095.17,94.95,9000.22,6417.95,2582.27
TXN043562,2025-08-04,C02273,P0028,ST013,5,2365.59,471.03,11356.92,7853.3,3503.62
TXN003741,2024-12-16,C00536,P0054,ST004,1,12791.57,1450.87,11340.7,10324.33,1016.37
TXN036554,2024-07-18,C00754,P0003,ST003,3,2239.92,321.83,6397.93,5014.32,1383.61
TXN023931,2024-02-06,C01478,P0023,ST011,1,40186.29,1970.44,38215.85,29885.65,8330.2
TXN019837,2024-12-05,C00096,P0024,ST012,1,60242.71,8672.63,51570.08,43601.31,7968.77
TXN004449,2024-11-18,C02199,P0021,ST018,1,26620.84,1874.1,24746.74,17240.1,7506.64
TXN041676,2025-03-16,C02496,P0004,ST005,1,8916.96,88.94,8828.02,6402.93,2425.09
TXN011025,2025-10-05,C02016,P0041,ST002,1,7676.63,327.22,7349.41,6139.1,1210.31
TXN030254,2025-05-31,C00012,P0028,ST016,2,2365.59,131.38,4599.8,3141.32,1458.48
TXN029361,2024-05-22,C01511,P0033,ST015,1,364.15,15.57,348.58,260.39,88.19
TXN033166,2025-03-02,C02265,P9002,ST005,5,26620.84,11856.47,121247.73,86200.5,35047.23
TXN005189,2025-10-17,C00830,P0021,ST015,4,26620.84,10720.73,95762.63,68960.4,26802.23
TXN030525,2024-05-21,C01338,P0034,ST011,2,1257.67,49.21,2466.13,2036.28,429.85
TXN005676,2025-11-05,C01025,P0016,ST001,2,11350.5,1741.57,20959.43,17003.84,3955.59
TXN019673,2025-10-21,C00012,P0047,ST006,2,6117.14,518.69,11715.59,10485.94,1229.65
TXN029497,2025-11-24,C02318,P0051,ST018,1,12289.04,64.8,12224.24,10594.78,1629.46
TXN021987,2025-03-13,C02239,P0051,ST004,2,12289.04,106.93,24471.15,21189.56,3281.59
TXN006757,2024-07-04,C01144,P0040,ST005,1,10656.5,739.21,9917.29,8653.7,1263.59
TXN017970,2024-12-24,C01353,P0029,ST020,2,734.44,224.36,1244.52,1241.88,2.64
TXN031289,2024-05-12,C00328,P0008,ST018,2,337.09,21.64,652.54,470.42,182.12
TXN000744,2024-06-11,C00848,P0050,ST005,1,13841.38,357.27,13484.11,11120.3,2363.81
TXN002269,2024-01-11,C01689,P0026,ST006,2,11257.61,1098.75,21416.47,14674.48,6741.99
TXN009524,2025-08-27,C01521,P0025,ST015,5,16753.03,5484.39,78280.76,71590.65,6690.11
TXN029807,2024-02-02,C00693,P0023,ST017,1,40186.29,4065.38,36120.91,29885.65,6235.26
TXN036813,2025-03-13,C01009,P0016,ST018,1,11350.5,245.98,11104.52,8501.92,2602.6
TXN027813,2024-08-13,C00585,P0040,ST010,1,10656.5,607.25,10049.25,8653.7,1395.55
TXN016127,2024-03-31,C00474,P0020,ST018,4,32634.76,6966.84,123572.2,87266.88,36305.32
TXN043152,2025-02-07,C01210,P0051,ST004,4,12289.04,1411.74,47744.42,42379.12,5365.3
TXN044485,2025-12-07,C01570,P0035,ST016,2,15900.45,4671.64,27129.26,21176.48,5952.78
TXN008724,2025-06-03,C01184,P0019,ST010,2,62124.05,8503.05,115745.05,83417.2,32327.85
TXN043988,2024-02-16,C01932,P0030,ST007,3,9669.0,688.64,28318.36,19034.94,9283.42
TXN026331,2024-04-21,C01681,P0053,ST017,1,4851.4,157.71,4693.69,3311.65,1382.04
TXN020920,2025-08-01,C00708,P0055,ST015,2,6346.64,479.54,12213.74,8586.9,3626.84
TXN011217,2025-11-13,C01234,P0054,ST016,1,12791.57,183.07,12608.5,10324.33,2284.17
TXN022625,2024-03-21,C00694,P0025,ST018,2,16753.03,2521.57,30984.49,28636.26,2348.23
TXN017855,2024-07-04,C00022,P0039,ST007,1,10846.14,171.5,10674.64,8947.64,1727.0
TXN036707,2025-09-09,C01086,P0018,ST004,2,40236.83,3557.79,76915.87,58901.76,18014.11
TXN016577,2025-08-11,C02024,P0054,ST001,1,12791.57,327.28,12464.29,10324.33,2139.96
TXN024519,2024-10-25,C00896,P0031,ST014,1,4865.54,41.88,4823.66,3873.08,950.58
TXN027027,2025-07-23,C00475,P0032,ST014,1,4729.29,40.31,4688.98,3704.97,984.01
TXN000349,2024-12-04,C01984,P0033,ST004,2,364.15,119.43,608.87,520.78,88.09
TXN038716,2025-12-12,C01220,P0042,ST017,4,1641.03,1295.35,5268.77,4974.96,293.81
TXN024846,2024-10-20,C01581,P0047,ST007,4,6117.14,1396.47,23072.09,20971.88,2100.21
TXN023576,2024-04-06,C02002,P0019,ST010,3,62124.05,7977.19,178394.96,125125.8,53269.16
TXN001082,2025-08-29,C01135,P0031,ST016,3,4865.54,344.06,14252.56,11619.24,2633.32
TXN041337,2025-05-31,C00536,P0021,ST020,1,26620.84,1351.44,25269.4,17240.1,8029.3
TXN041915,2024-12-11,C00163,P0041,ST011,5,7676.63,5261.93,33121.22,30695.5,2425.72
TXN021611,2025-07-23,C02105,P0026,ST007,3,11257.61,1816.18,31956.65,22011.72,9944.93
TXN040355,2024-02-24,C00179,P0009,ST009,5,16251.98,2460.51,78799.39,54396.15,24403.24
TXN019976,2025-10-24,C01163,P0034,ST010,2,1257.67,2.75,2512.59,2036.28,476.31
TXN013137,2024-03-22,C02053,P0015,ST016,4,3796.67,702.32,14484.36,12386.32,2098.04
TXN035376,2024-11-12,C01912,P0024,ST008,5,60242.71,24228.56,276984.99,218006.55,58978.44
TXN001025,2024-02-05,C00281,P0043,ST010,1,4932.72,470.89,4461.83,4102.64,359.19
TXN010051,2024-05-21,C02301,P0002,ST005,1,1566.21,38.45,1527.76,1164.99,362.77
TXN012734,2024-04-19,C00345,P0024,ST018,2,60242.71,12673.2,107812.22,87202.62,20609.6
TXN022997,2024-12-21,C00527,P0034,ST011,2,1257.67,211.25,2304.09,2036.28,267.81
TXN029521,2024-02-27,C01327,P0055,ST011,1,6346.64,301.14,6045.5,4293.45,1752.05
TXN027084,2025-02-14,C02374,P0038,ST009,1,2067.97,43.68,2024.29,1377.5,646.79
TXN009237,2025-09-01,C01981,P0051,ST001,1,12289.04,219.75,12069.29,10594.78,1474.51
TXN044212,2025-11-29,C00865,P0055,ST020,1,6346.64,64.61,6282.03,4293.45,1988.58
TXN029377,2024-05-19,C01854,P0020,ST018,1,32634.76,3988.03,28646.73,21816.72,6830.01
TXN027763,2024-02-29,C00809,P0018,ST009,2,40236.83,1033.72,79439.94,58901.76,20538.18
TXN030114,2024-04-19,C02389,P0038,ST019,1,2067.97,84.41,1983.56,1377.5,606.06
TXN037530,2024-11-13,C01287,P0003,ST011,1,2239.92,4.19,2235.73,1671.44,564.29
TXN044569,2025-03-08,C02049,P0043,ST019,1,4932.72,338.47,4594.25,4102.64,491.61
TXN018721,2025-02-05,C00674,P0046,ST016,3,9815.94,981.54,28466.28,19845.72,8620.56
TXN041691,2024-03-14,C02482,P0003,ST020,1,2239.92,86.79,2153.13,1671.44,481.69
TXN003560,2025-08-02,C01901,P0045,ST020,1,2254.91,243.16,2011.75,1475.71,536.04
TXN001047,2024-05-22,C00197,P0042,ST018,1,1641.03,175.74,1465.29,1243.74,221.55
TXN011557,2024-09-03,C00783,P0002,ST002,1,1566.21,25.93,1540.28,1164.99,375.29
TXN031528,2025-07-06,C00272,P0052,ST004,3,12386.02,800.11,36357.95,28263.84,8094.11
TXN010462,2025-07-24,C00278,P0028,ST018,3,2365.59,37.29,7059.48,4711.98,2347.5
TXN032840,2025-12-28,C00230,P0031,ST020,2,4865.54,935.42,8795.66,7746.16,1049.5
TXN038964,2024-11-25,C02102,P0005,ST018,2,11260.5,395.82,22125.18,17196.9,4928.28
TXN042126,2025-10-01,C00693,P0053,ST013,4,4851.4,78.6,19327.0,13246.6,6080.4
TXN016088,2024-01-30,C00116,P0041,ST005,4,7676.63,1401.76,29304.76,24556.4,4748.36
TXN027211,2025-07-11,C01548,P0055,ST016,1,6346.64,62.45,6284.19,4293.45,1990.74
TXN029178,2025-08-25,C01069,P0043,ST009,1,4932.72,546.28,4386.44,4102.64,283.8
TXN037772,2024-11-09,C00059,P0013,ST005,1,12169.5,111.34,12058.16,10386.47,1671.69
TXN013930,2024-10-10,C00198,P0053,ST007,3,4851.4,117.38,14436.82,9934.95,4501.87
TXN033122,2025-09-05,C00740,P0035,ST016,1,15900.45,89.63,15810.82,10588.24,5222.58
TXN010656,2024-06-12,C01982,P0024,ST012,1,60242.71,5368.77,54873.94,43601.31,11272.63
TXN015848,2025-07-08,C01413,P0031,ST002,1,4865.54,67.83,4797.71,3873.08,924.63
TXN037864,2025-12-10,C01111,P0042,ST010,1,1641.03,355.19,1285.84,1243.74,42.1
TXN014180,2025-10-22,C01864,P0012,ST002,3,1717.33,145.73,5006.26,3895.89,1110.37
TXN008074,2025-12-21,C00620,P0029,ST005,2,734.44,236.64,1232.24,1241.88,-9.64
TXN038573,2025-01-21,C02272,P0019,ST017,2,62124.05,10003.18,114244.92,83417.2,30827.72
TXN026956,2025-04-20,C02002,P0030,ST007,4,9669.0,1050.8,37625.2,25379.92,12245.28
TXN015313,2025-08-19,C01131,P0029,ST003,2,734.44,29.37,1439.51,1241.88,197.63
TXN017961,2024-12-11,C02021,P0039,ST005,1,10846.14,2136.01,8710.13,8947.64,-237.51
TXN013394,2025-09-02,C01100,P0019,ST019,3,62124.05,1535.54,184836.61,125125.8,59710.81
TXN023203,2024-01-27,C02129,P0052,ST005,3,12386.02,1259.54,35898.52,28263.84,7634.68
TXN008307,2025-10-10,C01385,P0012,ST020,1,1717.33,18.77,1698.56,1298.63,399.93
TXN000392,2025-08-23,C01577,P0051,ST001,3,12289.04,847.42,36019.7,31784.34,4235.36
TXN023527,2025-11-23,C01941,P0037,ST008,1,9095.17,67.93,9027.24,6417.95,2609.29
TXN003525,2024-03-11,C00597,P0050,ST019,1,13841.38,119.57,13721.81,11120.3,2601.51
TXN013437,2024-07-09,C02342,P0044,ST016,1,12245.02,764.17,11480.85,8933.59,2547.26
TXN022779,2024-02-29,C00546,P0026,ST006,3,11257.61,1497.99,32274.84,22011.72,10263.12
TXN043718,2024-02-28,C01642,P0057,ST014,1,14644.78,671.05,13973.73,11607.64,2366.09
TXN024081,2024-07-07,C00223,P0031,ST011,2,4865.54,129.73,9601.35,7746.16,1855.19
TXN003878,2024-05-02,C00700,P0054,ST006,5,12791.57,1372.35,62585.5,51621.65,10963.85
TXN028200,2024-06-27,C00485,P0038,ST004,1,2067.97,49.49,2018.48,1377.5,640.98
TXN037263,2024-04-14,C01377,P0030,ST020,1,9669.0,243.58,9425.42,6344.98,3080.44
TXN000278,2024-03-08,C01010,P0007,ST013,4,1052.66,43.31,4167.33,3634.84,532.49
TXN040034,2025-08-19,C00320,P0029,ST007,1,734.44,29.47,704.97,620.94,84.03
TXN036019,2025-02-21,C00843,P0008,ST005,4,337.09,21.37,1326.99,940.84,386.15
TXN002219,2025-03-15,C02067,P0048,ST009,1,13330.32,121.9,13208.42,10802.26,2406.16
TXN003333,2024-06-27,C01674,P0012,ST009,2,1717.33,52.66,3382.0,2597.26,784.74
TXN014520,2024-03-24,C02053,P0045,ST014,1,2254.91,282.62,1972.29,1475.71,496.58
TXN041031,2024-06-03,C00628,P0004,ST011,2,8916.96,859.79,16974.13,12805.86,4168.27
TXN042604,2024-12-10,C00790,P0024,ST019,3,60242.71,34445.06,146283.07,130803.93,15479.14
TXN028773,2025-02-25,C01915,P0042,ST017,1,1641.03,167.27,1473.76,1243.74,230.02
TXN022823,2025-09-27,C00649,P0041,ST014,1,7676.63,619.47,7057.16,6139.1,918.06
TXN008306,2025-09-14,C00850,P0013,ST010,1,12169.5,85.4,12084.1,10386.47,1697.63
TXN019042,2024-10-29,C00764,P0008,ST008,1,337.09,13.6,323.49,235.21,88.28
TXN003702,2025-03-27,C01057,P0056,ST012,3,528.23,44.04,1540.65,1291.26,249.39
TXN002268,2024-07-10,C01916,P0054,ST003,2,12791.57,836.19,24746.95,20648.66,4098.29
TXN026013,2025-02-27,C00164,P0051,ST004,3,12289.04,1787.17,35079.95,31784.34,3295.61
TXN026185,2024-12-23,C01333,P0024,ST007,1,60242.71,8163.05,52079.66,43601.31,8478.35
TXN034079,2025-06-10,C01733,P0055,ST001,2,6346.64,564.14,12129.14,8586.9,3542.24
TXN008362,2025-03-03,C00206,P0026,ST013,3,11257.61,877.37,32895.46,22011.72,10883.74
TXN043731,2024-09-23,C01994,P0025,ST014,3,16753.03,3260.52,46998.57,42954.39,4044.18
TXN016311,2025-12-28,C01567,P0025,ST015,2,16753.03,4794.44,28711.62,28636.26,75.36
TXN026140,2025-04-06,C00540,P0038,ST008,3,2067.97,135.12,6068.79,4132.5,1936.29
TXN034558,2024-11-19,C00616,P0053,ST013,3,4851.4,493.78,14060.42,9934.95,4125.47
TXN013906,2025-09-25,C01766,P0027,ST004,2,3958.75,492.4,7425.1,6725.8,699.3
TXN008403,2024-06-16,C01365,P0013,ST015,1,12169.5,124.7,12044.8,10386.47,1658.33
TXN038424,2024-06-29,C00021,P0051,ST010,2,12289.04,1145.29,23432.79,21189.56,2243.23
TXN030223,2024-11-19,C01538,P0018,ST010,1,40236.83,3614.51,36622.32,29450.88,7171.44
TXN005475,2025-04-10,C00921,P0033,ST014,1,364.15,8.12,356.03,260.39,95.64
TXN008875,2024-12-06,C02120,P0030,ST018,2,9669.0,1431.81,17906.19,12689.96,5216.23
TXN023188,2024-10-19,C00143,P0019,ST014,2,62124.05,4466.08,119782.02,83417.2,36364.82
TXN024390,2025-11-11,C01893,P0032,ST008,4,4729.29,451.96,18465.2,14819.88,3645.32
TXN039154,2024-04-14,C01901,P0057,ST019,1,14644.78,644.48,14000.3,11607.64,2392.66
TXN029560,2025-07-28,C01626,P0008,ST005,1,337.09,8.07,329.02,235.21,93.81
TXN023808,2025-01-29,C00319,P0029,ST020,1,734.44,1.74,732.7,620.94,111.76
TXN033483,2024-11-04,C00239,P0053,ST016,1,4851.4,140.93,4710.47,3311.65,1398.82
TXN032243,2024-02-22,C01797,P0043,ST015,1,4932.72,255.71,4677.01,4102.64,574.37
TXN040724,2025-07-29,C00532,P0027,ST007,1,3958.75,260.8,3697.95,3362.9,335.05
TXN025485,2024-01-28,C02169,P0001,ST019,3,12736.73,1409.54,36800.65,30015.72,6784.93
TXN019066,2024-11-28,C01701,P0033,ST016,2,364.15,17.89,710.41,520.78,189.63
TXN021698,2024-04-27,C02486,P0052,ST008,1,12386.02,574.52,11811.5,9421.28,2390.22
TXN019432,2024-11-16,C02358,P0023,ST009,1,40186.29,3854.47,36331.82,29885.65,6446.17
TXN019656,2025-08-10,C02100,P0002,ST010,3,1566.21,170.97,4527.66,3494.97,1032.69
TXN025553,2024-08-28,C00766,P0052,ST015,1,12386.02,168.56,12217.46,9421.28,2796.18
TXN005074,2024-05-25,C01711,P0048,ST008,1,13330.32,222.32,13108.0,10802.26,2305.74
TXN019004,2024-08-06,C00867,P0046,ST001,1,9815.94,782.84,9033.1,6615.24,2417.86
TXN017514,2025-06-26,C01624,P0014,ST009,1,1251.41,9.25,1242.16,868.26,373.9
TXN028762,2025-09-29,C01716,P0026,ST003,2,11257.61,1434.68,21080.54,14674.48,6406.06
TXN010954,2025-08-21,C00520,P0038,ST002,2,2067.97,119.4,4016.54,2755.0,1261.54
TXN013091,2024-11-25,C00686,P0013,ST002,4,12169.5,1361.44,47316.56,41545.88,5770.68
TXN005230,2025-05-06,C00412,P0046,ST003,2,9815.94,2308.12,17323.76,13230.48,4093.28
TXN011865,2024-01-12,C00701,P0014,ST014,4,1251.41,22.11,4983.53,3473.04,1510.49
TXN044436,2024-11-27,C01875,P0022,ST010,1,18644.62,530.64,18113.98,13050.64,5063.34
TXN007492,2024-11-02,C02311,P0030,ST017,2,9669.0,856.28,18481.72,12689.96,5791.76
TXN027179,2024-06-27,C00002,P0051,ST020,1,12289.04,532.17,11756.87,10594.78,1162.09
TXN002720,2025-01-25,C02018,P0012,ST018,2,1717.33,69.97,3364.69,2597.26,767.43
TXN036329,2025-11-04,C01045,P0016,ST006,1,11350.5,891.87,10458.63,8501.92,1956.71
TXN039756,2024-07-29,C00563,P0019,ST005,4,62124.05,6315.27,242180.93,166834.4,75346.53
TXN029596,2024-05-21,C00839,P0049,ST020,1,5964.46,166.95,5797.51,4341.09,1456.42
TXN004741,2025-07-02,C00011,P0043,ST010,2,4932.72,334.08,9531.36,8205.28,1326.08
TXN001665,2024-05-08,C00932,P0034,ST020,2,1257.67,78.08,2437.26,2036.28,400.98
TXN011389,2024-02-06,C02080,P0057,ST014,1,14644.78,186.18,14458.6,11607.64,2850.96
TXN011174,2024-04-26,C01920,P0052,ST017,3,12386.02,784.6,36373.46,28263.84,8109.62
TXN014870,2024-09-28,C02443,P0039,ST002,3,10846.14,245.64,32292.78,26842.92,5449.86
TXN029036,2024-03-07,C00713,P0033,ST012,1,364.15,5.04,359.11,260.39,98.72
TXN021415,2024-01-17,C02160,P0040,ST010,1,10656.5,1001.08,9655.42,8653.7,1001.72
TXN030428,2024-06-19,C01654,P0006,ST005,2,7248.56,436.33,14060.79,10682.98,3377.81
TXN010437,2025-10-01,C02182,P0051,ST008,1,12289.04,441.36,11847.68,10594.78,1252.9
TXN035230,2025-02-26,C01313,P0047,ST020,1,6117.14,545.1,5572.04,5242.97,329.07
TXN035699,2025-06-22,C01039,P0048,ST018,2,13330.32,477.65,26182.99,21604.52,4578.47
TXN040149,2024-07-10,C01656,P0051,ST012,3,12289.04,459.16,36407.96,31784.34,4623.62
TXN015685,2024-02-23,C01701,P0039,ST006,1,10846.14,157.86,10688.28,8947.64,1740.64
TXN009490,2025-09-17,C02075,P0052,ST018,5,12386.02,3021.16,58908.94,47106.4,11802.54
TXN008395,2024-02-05,C00742,P0015,ST004,1,3796.67,163.52,3633.15,3096.58,536.57
TXN039961,2025-06-07,C00989,P0028,ST008,2,2365.59,86.97,4644.21,3141.32,1502.89
TXN024937,2025-05-23,C01229,P0021,ST007,2,26620.84,3683.49,49558.19,34480.2,15077.99
TXN025238,2024-08-19,C01429,P0044,ST017,1,12245.02,673.03,11571.99,8933.59,2638.4
TXN020233,2024-03-03,C00668,P0011,ST002,1,4057.1,37.05,4020.05,3029.52,990.53
TXN033069,2025-12-11,C01073,P0038,ST001,3,2067.97,933.21,5270.7,4132.5,1138.2
TXN037025,2024-03-28,C01949,P0042,ST003,1,1641.03,95.04,1545.99,1243.74,302.25
TXN027838,2024-08-15,C02402,P0043,ST014,1,4932.72,106.55,4826.17,4102.64,723.53
TXN024343,2024-05-03,C02186,P0005,ST019,5,11260.5,1606.91,54695.59,42992.25,11703.34
TXN024728,2025-10-02,C01386,P0023,ST015,1,40186.29,926.98,39259.31,29885.65,9373.66
TXN002255,2024-07-30,C01909,P0039,ST012,5,10846.14,1148.69,53082.01,44738.2,8343.81
TXN012686,2025-10-19,C02144,P0008,ST003,1,337.09,11.17,325.92,235.21,90.71
TXN026870,2025-01-04,C00326,P0014,ST010,2,1251.41,46.57,2456.25,1736.52,719.73
TXN004022,2024-08-10,C01823,P0044,ST013,2,12245.02,1483.5,23006.54,17867.18,5139.36
TXN038166,2025-05-25,C02189,P0027,ST013,2,3958.75,568.54,7348.96,6725.8,623.16
TXN035165,2025-08-12,C00492,P0018,ST018,1,40236.83,3673.0,36563.83,29450.88,7112.95
TXN026791,2024-05-09,C01513,P0052,ST015,2,12386.02,873.48,23898.56,18842.56,5056.0
TXN002336,2024-05-13,C01210,P0037,ST016,3,9095.17,944.27,26341.24,19253.85,7087.39
TXN037520,2024-12-23,C01698,P0057,ST007,2,14644.78,3998.88,25290.68,23215.28,2075.4
TXN005897,2025-06-04,C00642,P0047,ST004,4,6117.14,548.55,23920.01,20971.88,2948.13
TXN042995,2025-12-06,C01421,P0025,ST001,2,16753.03,5669.36,27836.7,28636.26,-799.56
